orf_id	5F	1C	4A	8H	2G	8G	5L	2K	6F	3D	7B
CNAG_00236	6.527544634	6.427256543	6.207783372	6.181748784	6.54714591	5.745168103	5.671312838	5.824884364	5.84604145	5.798789366	5.659584955
CNAG_00237	9.680956376	10.04993407	9.774180032	10.05814288	9.726924986	8.132092926	8.547284649	8.374804315	8.403688743	8.82081231	8.783316426
CNAG_00238	8.998778606	9.009241509	8.727811254	8.712291834	9.096024175	9.214559978	9.274415868	9.315182453	9.479836791	9.487798852	9.550547055
CNAG_00239	4.882078792	5.30051282	5.416242875	5.480936799	5.142826173	5.466473302	5.099147451	5.086369855	5.246721728	5.149445893	5.153140017
CNAG_00240	6.15340991	6.390590103	6.46194545	6.365085917	6.456462751	6.709201669	6.314310825	6.312815615	6.504698577	6.344379663	6.444349589
CNAG_00241	5.349287951	5.219206252	4.842530169	4.875733983	5.52285105	5.926603203	5.964192376	5.858045359	6.167423138	6.145112066	5.856318063
CNAG_00242	0.551842817	0.956533123	1.381329531	0.631135044	1.40121227	-0.163483828	0.188803459	0.409426044	-0.448185708	-0.169410905	-0.517092027
CNAG_00243	5.270584068	5.231698213	5.127479376	5.060335248	5.294722584	5.1045297	5.361500852	5.327642812	5.281859054	5.354130857	5.295580828
CNAG_00246	5.955765599	6.39614983	6.454469062	6.356558737	6.374386803	6.240124288	6.245478975	6.266067912	5.980447553	6.103149224	6.205006282
CNAG_00247	4.729375263	4.652883114	4.729375263	4.629021764	4.641723108	4.687035287	4.6642028	4.328007307	4.599260688	4.508164843	4.532662887
CNAG_00248	4.772103361	5.146299588	4.963342513	4.71825232	5.006953938	5.156532705	5.277803522	5.141279969	4.924840176	5.176676867	5.129305826
CNAG_00249	5.178288767	5.110672575	5.164608174	5.260996288	5.158001406	5.497824389	4.982384535	5.316674477	5.396728784	5.31789945	5.252100075
CNAG_00250	6.975659426	7.382236484	7.325297162	7.026789313	7.211857238	7.38197762	7.343589041	7.364234464	7.225680991	7.490890931	7.391734008
CNAG_00251	4.685342969	4.608870519	4.639924349	4.487798432	5.169278988	4.676113669	4.883920243	4.681485797	4.806497877	4.810105004	4.626456881
CNAG_00252	4.348760292	4.683518404	4.62001281	4.600417668	4.745828886	4.985719463	4.917493927	5.111972917	4.944465838	5.049873894	5.0468887
CNAG_00253	6.160319723	6.027209045	6.216649668	6.356558737	6.004270136	6.124367717	6.133272946	6.051289201	6.011016905	5.969399363	5.927146223
CNAG_00254	7.034507719	6.482309499	6.875645124	7.242302779	6.063895843	5.437662745	4.97708708	4.946324023	4.889839442	4.522386479	4.317511578
CNAG_00255	5.805194285	5.910332135	6.216649668	5.888350198	5.863252517	5.980863933	6.0372773	6.205914577	6.07696227	6.16337748	5.814582661
CNAG_00256	7.244152642	7.444377195	7.600598458	7.234179823	7.498588231	7.589022979	7.516958973	7.672407961	7.653681228	7.604705973	7.664033943
CNAG_00257	6.485979549	6.3643576	6.048069002	5.946326282	6.662037833	7.070970329	7.144141128	7.081733974	7.359621383	7.313135111	7.343347967
CNAG_00258	6.067802887	6.094869083	5.865630846	5.553612124	6.304507343	6.729152744	6.661706954	6.699470666	6.991047144	6.801869286	6.913033707
CNAG_00259	5.36532389	4.958655343	4.074176776	4.382536085	5.531616292	6.276733959	6.312208805	6.307285217	6.625118777	6.542296205	6.431413305
CNAG_00260	6.658577068	6.767541821	6.674753322	6.358695261	6.920790434	6.988397315	7.000104161	7.045653787	7.102249084	7.083034141	6.962207304
CNAG_00261	9.741531905	9.745787197	9.384620621	9.664353526	9.740692504	9.930215891	9.710432524	9.753559941	10.03542818	10.12598172	10.01270256
CNAG_00262	1.860087595	2.035727441	1.666595958	1.645024876	2.25983292	2.868648708	3.036930491	2.966582181	3.529810902	3.478484505	3.049318468
CNAG_00263	5.915491922	5.728368006	5.778497225	5.914728119	5.662409962	5.531541488	5.421233853	5.334908981	5.382410786	5.280734647	5.195838919
CNAG_00264	8.671690774	8.606243859	8.572870802	8.800202958	8.309256134	7.637685292	7.724828246	7.805857945	7.301833056	7.580272766	7.487804376
CNAG_00265	6.214438197	6.198202776	5.950460291	5.777733691	6.680546385	6.831135148	7.056444706	7.152323815	7.262305937	7.317219497	7.309281234
CNAG_00266	5.989782563	6.064930451	6.08485135	6.071441975	6.006367749	5.919674838	5.995968887	6.197966919	6.120746872	5.937914777	6.065447281
CNAG_00267	5.423919475	5.631133354	5.831406278	5.722395523	5.52285105	5.050581888	5.3816879	5.279499148	5.038778691	5.242587081	5.105071256
CNAG_00268	7.733949474	7.669964086	7.85671994	7.672376139	7.776290623	7.947999266	8.055290378	8.056627793	8.379561703	8.314214001	8.384959941
CNAG_00269	1.989878309	2.21418935	2.385451435	1.528395266	2.315031041	1.928628209	1.883148719	2.160631188	2.780206381	2.575642175	2.134655064
CNAG_00270	8.516543936	8.422762311	8.36777172	8.326168547	8.524696902	8.077629618	8.31246487	8.472749874	8.319297813	8.313703021	8.210897806
CNAG_00271	5.13685154	5.381223273	5.389048465	5.219277333	5.466065846	5.421404728	5.497215178	5.565509508	5.503123081	5.453960958	5.570941403
CNAG_00272	6.766668946	6.854922924	6.861581863	6.682435534	6.753543049	6.626518267	6.508572982	6.477805223	6.689047706	6.653083364	6.62564301
CNAG_00273	3.130332168	3.695422996	3.564622846	3.257610007	3.711679166	4.302841586	4.412774129	4.479937509	4.349839439	4.471985048	4.317511578
CNAG_00274	5.656736284	5.662229015	5.942465568	5.654451996	5.729973976	6.264025978	6.044892659	6.205914577	6.289462111	6.103149224	5.920217849
CNAG_00275	6.809787868	6.659192935	6.954614499	7.267538334	6.223877098	4.585630074	4.372992368	4.658503319	4.357179654	4.341709508	4.303380636
CNAG_00276	5.283300007	5.146299588	5.33714293	5.096630954	5.321926105	4.654019219	4.703225467	4.936804393	4.659875046	4.744891098	4.746210175
CNAG_00277	5.837167052	5.640532628	5.72668047	5.20984031	5.825733937	5.522423786	5.784811155	5.850460195	5.939469217	5.927265351	5.695195935
CNAG_00278	6.189885619	6.412701601	6.327211263	6.127649364	6.454927609	6.315959813	6.415688476	6.375817543	6.312300668	6.301728661	6.279083715
CNAG_00279	8.029567012	8.121451984	7.875036821	7.91671635	8.282243239	8.011285706	8.36360146	8.27822733	8.172559458	8.351035026	8.344128525
CNAG_00280	7.663555095	7.569388334	7.526770291	7.398955572	7.824046733	7.702360365	7.843108538	7.971775522	7.851807163	7.91204259	7.904755836
CNAG_00283	5.842904915	6.152944587	6.253735109	5.827946389	6.292524469	6.108207243	5.998585605	6.400267624	6.327327956	6.042765385	6.235095207
CNAG_00284	5.404650839	5.583195881	5.745181988	5.251829108	5.688771896	5.124753293	5.282105741	5.086369855	5.242764226	5.117012857	5.145238956
CNAG_00285	6.005216204	5.873605121	6.005216204	6.079236789	5.724887609	5.949460357	5.802888854	5.824884364	5.941912198	5.667374844	5.748321178
CNAG_00286	6.912945092	6.813972203	6.622337682	6.616113368	6.924122859	7.09577031	7.04002641	7.109538607	7.008633382	6.966946021	7.045219572
CNAG_00287	7.44801846	7.947463591	7.500691944	7.519394862	7.605541768	7.827319671	8.215137259	8.138323684	7.094584168	7.226751224	7.283417659
CNAG_00288	6.151099265	6.254380531	6.094503632	6.039834617	6.369506121	6.240124288	6.465717744	6.57305672	6.567747419	6.597074221	6.364932538
CNAG_00289	5.304247302	5.335657311	5.236116546	5.101742309	5.38132099	5.291465101	5.247323315	5.345740073	5.327415983	5.30149984	5.113194763
CNAG_00290	6.728434192	7.018858249	6.820005616	6.846710218	6.88018911	6.63922693	6.651766864	6.659516122	6.360577756	6.531789682	6.521149231
CNAG_00291	6.389305053	6.335711743	6.144145043	5.99383791	6.266506748	6.158119203	6.351632689	6.307285217	6.438767948	6.512326719	6.398555825
CNAG_00292	6.187632707	6.18112855	5.848620047	5.715743365	6.425445186	7.022211381	7.015689254	6.82604496	7.280758115	7.037961062	6.902525973
CNAG_00293	7.1255889	7.254409324	7.069187499	7.097578259	7.393521931	7.489601257	7.553899169	7.667380143	7.46953239	7.63283459	7.554947287
CNAG_00294	6.918389903	7.179010331	7.118510311	6.985907504	7.05856895	7.098840545	7.027268572	7.093562935	7.129296072	7.110358975	7.032425774
CNAG_00295	3.387507979	3.163420546	3.564622846	3.598634409	3.16867654	2.16571219	1.883148719	1.609617336	2.490928415	2.339036443	2.102372263
CNAG_00299	5.939790785	5.668368521	5.412389203	5.323585584	6.109493085	6.600760077	6.539449966	6.469576277	6.828922751	6.653083364	6.673123149
CNAG_00300	6.935944947	6.781770095	6.912945092	6.742573707	6.940670495	7.334145092	7.080109498	7.205815415	7.562956753	7.354461781	7.315455309
CNAG_00301	7.837449167	7.524403858	8.009299386	8.351600649	7.009215913	6.549318609	5.884379638	5.976603565	6.031807138	6.278874069	5.877933994
CNAG_00302	6.359593209	6.660733499	6.500573188	6.068834316	6.855966374	6.367786827	6.681384003	6.681057856	6.727787916	6.830727352	6.839044828
CNAG_00303	3.130332168	3.529958156	3.433866527	3.103066954	3.403262304	2.617811352	3.330734713	3.223052213	3.24332418	3.30835707	2.925620218
CNAG_00304	4.716931141	4.777396104	4.388535153	4.313722225	4.902705186	5.033568375	5.373646946	5.345740073	5.266348019	5.412565054	5.137294387
CNAG_00305	7.632420164	8.363924833	7.806951211	7.582912521	8.039091482	8.186019048	8.884781488	8.621657656	7.406365622	7.710971245	7.73089076
CNAG_00306	5.953115383	6.632748462	6.593697437	6.233892647	5.717224275	7.846930201	7.652732663	8.122665323	7.459336906	7.957236648	7.537697958
CNAG_00307	6.203329706	6.304515931	6.262324277	6.058356293	6.28908243	6.204462927	6.345479042	6.511863227	6.417860147	6.426075688	6.201200656
CNAG_00308	6.189885619	6.296610428	6.045583178	6.179333233	5.946450082	5.628207863	5.775686644	5.750761561	5.33487088	5.720768841	5.625914351
CNAG_00309	6.643861721	6.509922663	6.347534993	6.377782925	6.439485673	6.024572595	6.221038649	6.130672456	6.234722642	6.192574237	6.112807614
CNAG_00310	5.33714293	5.351006427	5.266320393	5.233318124	5.514032229	5.816528523	5.841296997	5.883045028	5.887187166	5.801707504	5.799559437
CNAG_00311	6.942640413	7.014045137	6.897865032	6.672164192	7.259242708	7.252867241	7.402077697	7.509376651	7.342156765	7.270589619	7.369864265
CNAG_00312	5.122770362	4.933386087	5.055177484	4.968189318	5.187881238	5.323314595	5.397636596	5.495907577	5.316160906	5.263904578	5.425213248
CNAG_00313	5.778497225	5.788792193	5.760420713	5.712405748	5.917762049	6.077409612	6.082377901	6.029062682	6.070278443	5.924590667	5.959045837
CNAG_00314	5.127479376	5.29258529	5.227369444	5.314808792	5.410125939	5.546610762	5.53014335	5.415940968	5.723601352	5.522779131	5.421946949
CNAG_00315	7.854591411	7.085755556	8.221278674	9.153023452	6.091821914	4.703264238	4.404905051	3.927702605	4.509880246	4.216097697	4.130071218
CNAG_00316	7.04698927	6.834592856	6.844522972	6.893143912	6.975350258	6.877162206	6.945547774	7.115879669	7.061265303	7.070990425	6.968937397
CNAG_00317	5.349287951	5.478771103	5.590067092	5.396108111	5.602660217	5.765919498	5.763430159	5.855521399	5.662700396	5.702148718	5.662355687
CNAG_00318	7.11258484	7.127576656	7.070410776	7.074365749	7.186180604	6.956030818	7.120310885	7.07415564	6.935739232	7.092597243	6.992248516
CNAG_00319	6.673143834	6.872313516	6.706571662	6.489242847	7.053506074	7.127185331	7.254442415	7.332823468	7.258391012	7.368306484	7.287910105
CNAG_00320	4.772103361	5.264490777	5.127479376	4.869753971	5.432138816	6.01810012	5.844209546	5.946086591	5.980447553	5.937914777	6.012141605
CNAG_00321	3.033300056	2.978138455	2.95068336	2.623770706	3.043526642	3.238907229	2.769153886	2.631024125	3.677849831	3.241156108	3.163243176
CNAG_00322	5.094188865	5.362412039	5.483904659	5.453211099	5.463014329	5.100450738	5.299187458	5.290752674	4.874575222	5.069377383	5.042641618
CNAG_00323	3.238762597	3.23134717	3.806978382	3.430070504	3.283831309	3.031752747	3.016419161	3.091956986	3.320453162	3.20634413	2.907050341
CNAG_00326	7.740111986	7.538717497	7.5523856	7.730453556	7.442370634	7.525791956	7.575091791	7.373084839	7.483015248	7.366336785	7.496370128
CNAG_00327	3.759229989	4.172332196	3.493447944	3.061698444	4.414175426	4.532122974	4.670780318	4.827720225	4.874575222	4.88905631	4.698415304
CNAG_00328	7.069187499	6.860296237	7.009215913	7.249229096	6.783206805	6.756628696	6.339299035	6.28119262	6.332923078	6.135891901	6.32177058
CNAG_00329	7.347667038	7.348221823	7.359724155	7.389582339	7.471512645	7.426646875	7.462084221	7.622066105	7.534102646	7.545007576	7.363067868
CNAG_00330	4.94745184	5.396097631	5.118045928	5.166592725	5.315173162	5.585069764	5.697317555	5.402171408	5.577281289	5.338140236	5.570941403
CNAG_00331	5.790423617	6.159497618	5.70163681	5.223972796	6.518037194	6.901982016	7.132275209	7.040107514	7.155845313	7.255769698	7.193376082
CNAG_00332	6.573132919	6.63431751	6.300355011	6.413162557	6.561482946	6.136370374	6.189321706	6.0968792	6.378724027	6.36622739	6.40518746
CNAG_00333	4.904200586	5.358620178	5.446707191	4.905267785	5.554733208	6.173733108	6.089759475	6.008761763	6.204520558	6.0960352	6.160623513
CNAG_00334	11.3672067	11.20843508	10.98371328	10.99355001	11.4979736	11.40029787	11.42890707	11.4691583	11.70376672	11.66572371	11.78735414
CNAG_00335	6.66020288	6.807032631	6.681173377	6.461677844	6.846630622	6.555291323	6.651766864	6.72872678	6.457670845	6.727092912	6.653761372
CNAG_00336	6.628994731	7.249298714	7.305694593	6.897559188	7.22272314	6.74361015	6.985668398	6.837600962	6.777874588	6.95781822	6.869337067
CNAG_00337	7.563722328	7.470085329	7.540076359	7.67495046	7.356179651	7.322810576	7.078873613	7.030070171	6.925900237	6.857617969	6.853664502
CNAG_00342	5.854312628	6.024818386	6.325163054	6.233892647	6.035418521	6.173733108	5.890027995	6.015560526	5.982822176	5.927265351	5.931746722
CNAG_00343	5.720460193	5.671428504	5.607025441	5.594072428	5.729973976	6.440582784	6.271677264	6.197966919	6.268204333	6.234210881	6.235095207
CNAG_00344	5.155415171	4.953636776	4.958065046	4.814788267	5.397394689	5.647905893	5.500911198	5.537440631	5.848647724	5.453960958	5.576827667
CNAG_00345	6.624004826	6.515041804	6.559258562	6.435601429	6.811073435	6.908995664	7.077636668	7.119039779	7.085774106	6.972136095	7.167279707
CNAG_00346	4.936759979	4.81108293	4.973839882	5.358168358	4.535339154	5.092258053	4.99816118	4.812184957	4.992392813	5.05477454	4.817546606
CNAG_00347	6.057969686	5.951191988	5.834289541	5.960463444	6.07593041	6.022418328	5.93716661	6.079681025	6.063563506	5.935259781	6.06753908
CNAG_00348	5.200805361	5.316238382	5.784472745	5.542377677	5.338671453	4.889715199	4.872553116	4.912726821	4.914926312	4.948193858	5.137294387
CNAG_00349	4.807746468	4.91800932	5.439151208	4.511036571	4.824021764	4.990135537	4.192783287	5.249053392	4.833062988	4.250677905	4.913700612
CNAG_00351	4.747842474	5.046126501	4.819434465	4.42393543	5.23157175	5.561524261	5.436753625	5.556213763	5.421448363	5.641547695	5.608779704
CNAG_00352	5.65347499	5.780313571	5.583227541	5.500419639	5.646358441	5.628207863	5.634773311	5.666876583	5.277996901	5.465047609	5.473340575
CNAG_00353	5.155415171	5.320143134	5.103779083	5.001387571	5.21352789	5.084018579	5.511942782	5.515225359	5.473034301	5.686446238	5.42847217
CNAG_00354	8.479728861	8.708469442	8.502111765	8.426331758	8.700169083	8.654756696	8.726471749	8.703230386	8.537318278	8.781442652	8.743312401
CNAG_00355	7.007939609	7.094901243	7.202360176	7.140430496	7.190799361	7.236233285	7.328068673	7.348165671	7.236666941	7.291500291	7.286114805
CNAG_00356	7.735492572	7.722541553	7.582706917	7.615440541	7.713480557	7.466809292	7.457336441	7.686677352	7.536529319	7.515983642	7.59682729
CNAG_00357	5.454223807	5.407153616	5.465425806	5.429014608	5.51697783	5.47279826	5.55168521	5.489410405	5.230826164	5.272344154	5.306249301
CNAG_00358	5.400766036	5.461197265	5.055177484	5.033839042	5.678284856	5.590896583	5.977517749	5.703827051	5.902319224	6.059929173	5.981407024
CNAG_00359	4.989444096	5.671428504	5.465425806	5.106835619	5.844615187	6.291121608	6.530436898	6.305437029	6.597493242	6.700759665	6.548365246
CNAG_00360	6.959904581	6.518444502	7.10424808	7.46985134	6.403329151	6.185333631	5.90405289	6.068827115	5.956483844	6.005283474	5.96579066
CNAG_00361	7.4040616	7.71143514	7.679675939	7.535538367	7.695392366	7.414376844	7.473415549	7.610885834	7.345851137	7.597167441	7.449819679
CNAG_00362	6.796543523	6.870983196	6.858752686	6.787674019	6.954859839	6.983975908	6.950962095	6.841432484	7.038617401	7.036723111	6.964454159
CNAG_00363	8.701998353	8.643729104	8.803325321	9.033739202	8.392608191	8.098742414	8.103491022	8.1057736	8.020212333	7.930157116	7.935431806
CNAG_00364	5.819815258	5.938547153	5.802252224	5.685423143	5.970286804	6.434114681	6.373974123	6.437871088	6.398424789	6.389689892	6.356402833
CNAG_00365	6.759102631	6.948707461	6.915670066	6.822146665	6.959197863	6.881922826	7.113084373	7.016577485	6.671490173	6.9486323	6.894300051
CNAG_00366	1.766583191	1.957665362	2.617386633	1.528395266	2.015135678	1.453354418	2.169870537	2.160631188	2.021926696	2.655238836	2.257013595
CNAG_00367	5.146163213	5.060202978	5.141514889	5.091501425	5.158001406	5.280690414	5.500911198	5.48288384	5.431914169	5.366008574	5.176586844
CNAG_00368	6.843092251	6.719567336	6.617324658	6.651399488	6.624292779	6.649034625	6.645101885	6.717651436	6.631186603	6.602104608	6.62564301
CNAG_00369	6.178585712	6.25029341	6.262324277	6.184160297	6.273490814	6.146296869	6.260819067	6.223638324	6.212636469	6.31608622	6.15669883
CNAG_00370	10.63551407	10.45487061	10.32515831	10.19387115	10.72896836	10.63201442	10.77330402	10.85590796	10.9455339	11.03762576	10.87211716
CNAG_00371	4.723166619	4.496036034	4.457478115	4.26898481	4.58109205	4.538167153	4.098355653	4.460138097	4.58682611	4.457255201	4.520497985
CNAG_00372	6.722221488	6.936040735	6.886797855	6.685843128	7.025855223	7.262026124	7.259905778	7.177802983	7.36782088	7.174801964	7.314574915
CNAG_00373	8.439111461	8.457744193	8.54718056	8.418160007	8.516993275	7.911796276	7.661015289	7.797335228	8.136754125	8.143579263	7.946271933
CNAG_00374	6.615649772	7.015249921	7.176463753	6.957994846	6.786872254	6.045940169	5.953442745	6.227547539	6.135762856	6.126612431	6.24990757
CNAG_00375	6.712851978	6.811200378	6.586875116	6.491191768	6.794175331	7.138170179	7.096080396	7.143040031	6.973243885	7.081834283	7.087064277
CNAG_00376	5.679361218	5.624832978	5.912766611	5.400262704	5.917762049	5.112653188	5.307653066	5.290752674	5.5228392	5.423973154	5.263093733
