"Entry" "orf_id"
"5803" "J9W035" "CNAG_06094"
"5804" "J9VVF2" "CNAG_07895"
"5805" "J9VWH7" "CNAG_01566"
"5806" "J9VQD9" "CNAG_07738"
"5807" "J9VRA0" "CNAG_06616"
"5808" "J9VPW7" "CNAG_02942"
"5809" "J9W346" "CNAG_06362"
"5810" "J9VTJ8" "CNAG_04632"
"5811" "J9VSJ5" "CNAG_04818"
"5812" "J9VUX4" "CNAG_07610"
"5813" "J9VI91" "CNAG_02810"
"5814" "J9VN62" "CNAG_03637"
"5815" "J9VRG9" "CNAG_04127"
"5816" "J9VYX1" "CNAG_06413"
"5817" "J9VSG0" "CNAG_04484"
"5818" "J9VY26" "CNAG_04699"
"5819" "J9VRE3" "CNAG_00940"
"5820" "J9VRI4" "CNAG_05683"
"5821" "J9VY78" "CNAG_03445"
"5822" "J9W0P4" "CNAG_06289"
"5823" "J9W1Y1" "CNAG_01919"
"5824" "J9VJM0" "CNAG_03068"
"5825" "J9VL43" "CNAG_00247"
"5826" "J9VQY6" "CNAG_03453"
"5827" "T2BQC9" "CNAG_07952"
"5828" "T2BLZ3" "CNAG_02700"
"5829" "J9VE82" "CNAG_07322"
"5830" "J9VIJ7" "CNAG_03735"
"5831" "J9VWW3" "CNAG_07041"
"5832" "J9VLY0" "CNAG_06983"
"5833" "J9VVD4" "CNAG_06170"
"5834" "J9VDZ3" "CNAG_00376"
"5835" "J9VSZ5" "CNAG_02080"
"5836" "J9VR48" "CNAG_03523"
"5837" "J9VK25" "CNAG_00803"
"5838" "J9W277" "CNAG_05987"
"5839" "J9VHG5" "CNAG_03075"
"5840" "J9VMN5" "CNAG_02077"
"5841" "J9VNQ8" "CNAG_03829"
"5842" "T2BME6" "CNAG_00995"
"5843" "J9VG49" "CNAG_06711"
"5844" "J9VHP3" "CNAG_02765"
"5845" "J9VP19" "CNAG_03910"
"5846" "J9VF85" "CNAG_06802"
"5847" "J9VGV0" "CNAG_03072"
"5848" "J9VQT4" "CNAG_01194"
"5849" "J9VR40" "CNAG_07442"
"5850" "J9VUH4" "CNAG_07691"
"5851" "J9VX18" "CNAG_05381"
"5852" "J9VXF0" "CNAG_04905"
"5853" "J9VJN3" "CNAG_06807"
"5854" "J9VP06" "CNAG_05897"
"5855" "J9VPL9" "CNAG_05888"
"5856" "J9VSZ8" "CNAG_07857"
"5857" "J9VJW2" "CNAG_02966"
"5858" "J9VQF0" "CNAG_03242"
"5859" "J9VN11" "CNAG_02182"
"5860" "J9VNL4" "CNAG_01139"
"5861" "T2BP08" "CNAG_00024"
"5862" "J9VJG4" "CNAG_04056"
"5863" "J9VKK3" "CNAG_03640"
"5864" "J9VIR0" "CNAG_07808"
"5865" "J9VLN1" "CNAG_05086"
"5866" "J9VWG1" "CNAG_06355"
"5867" "T2BLT0" "CNAG_03037"
"5868" "J9VNC0" "CNAG_03695"
"5869" "J9VIV6" "CNAG_03845"
"5870" "J9VPJ8" "CNAG_05266"
"5871" "J9VQ55" "CNAG_03382"
"5872" "J9VVQ5" "CNAG_03474"
"5873" "J9VSM5" "CNAG_02196"
"5874" "J9VK52" "CNAG_00838"
"5875" "J9VM64" "CNAG_07823"
"5876" "J9VH73" "CNAG_02935"
"5877" "J9VQ92" "CNAG_03166"
"5878" "J9VQT7" "CNAG_03405"
"5879" "J9VQY4" "CNAG_06531"
"5880" "J9VG15" "CNAG_00149"
"5881" "J9VL96" "CNAG_00872"
"5882" "J9W1H3" "CNAG_01701"
"5883" "J9VZ02" "CNAG_06447"
"5884" "J9VKG9" "CNAG_01186"
"5885" "J9VPS8" "CNAG_02977"
"5886" "J9VUA0" "CNAG_04234"
"5887" "J9VIL8" "CNAG_03756"
"5888" "J9VZP0" "CNAG_04511"
"5889" "J9VL50" "CNAG_06920"
"5890" "J9VQH3" "CNAG_03272"
"5891" "J9VRF4" "CNAG_00930"
"5892" "J9VR04" "CNAG_06884"
"5893" "J9VZU0" "CNAG_02008"
"5894" "J9VQF7" "CNAG_02782"
"5895" "J9VG14" "CNAG_06762"
"5896" "J9VMJ3" "CNAG_02377"
"5897" "T2BMI0" "CNAG_02523"
"5898" "J9VJ32" "CNAG_05177"
"5899" "J9VWD6" "CNAG_05366"
"5900" "J9W1C6" "CNAG_05372"
"5901" "J9VSJ1" "CNAG_04823"
"5902" "J9VD46" "CNAG_00064"
"5903" "J9VIQ3" "CNAG_00319"
"5904" "J9VVH9" "CNAG_06229"
"5905" "J9VQI0" "CNAG_03283"
"5906" "J9VR99" "CNAG_04240"
"5907" "J9VGM8" "CNAG_04042"
"5908" "J9VTR1" "CNAG_01037"
"5909" "J9VYN0" "CNAG_04105"
"5910" "J9VEK7" "CNAG_00644"
"5911" "J9VRJ9" "CNAG_00886"
"5912" "J9VTU7" "CNAG_05701"
"5913" "J9VVZ7" "CNAG_04629"
"5914" "T2BN76" "CNAG_04440"
"5915" "J9VLZ9" "CNAG_02555"
"5916" "J9VUG5" "CNAG_05940"
"5917" "J9VWL0" "CNAG_05429"
"5918" "J9VX68" "CNAG_05425"
"5919" "J9VY76" "CNAG_06140"
"5920" "J9VMR1" "CNAG_00829"
"5921" "J9VVK7" "CNAG_06985"
"5922" "J9VHQ0" "CNAG_02755"
"5923" "J9VMN9" "CNAG_02824"
"5924" "J9VRY6" "CNAG_04518"
"5925" "J9VXX0" "CNAG_04768"
"5926" "J9VT63" "CNAG_04788"
"5927" "J9VWN0" "CNAG_06425"
"5928" "J9VFY7" "CNAG_06797"
"5929" "J9VL11" "CNAG_03787"
"5930" "J9VNP0" "CNAG_06583"
"5931" "J9VRI8" "CNAG_05688"
"5932" "J9VEC5" "CNAG_00540"
"5933" "J9VRI2" "CNAG_04138"
"5934" "J9VN54" "CNAG_02667"
"5935" "J9VZJ5" "CNAG_07612"
"5936" "J9W0R0" "CNAG_06309"
"5937" "J9VJP0" "CNAG_03049"
"5938" "J9VKF7" "CNAG_02796"
"5939" "J9VL49" "CNAG_01181"
"5940" "J9VTF4" "CNAG_03476"
"5941" "J9VZ38" "CNAG_04265"
"5942" "J9VF36" "CNAG_00567"
"5943" "J9VT67" "CNAG_06534"
"5944" "J9VJZ4" "CNAG_02931"
"5945" "J9VJB4" "CNAG_00563"
"5946" "J9VVV3" "CNAG_03524"
"5947" "J9VKV6" "CNAG_01040"
"5948" "J9VQ49" "CNAG_01403"
"5949" "J9VU43" "CNAG_01750"
"5950" "J9VW20" "CNAG_06438"
"5951" "J9VJF5" "CNAG_05319"
"5952" "J9VWA7" "CNAG_06688"
"5953" "J9VJ26" "CNAG_03896"
"5954" "J9VPE8" "CNAG_05809"
"5955" "J9VNH2" "CNAG_06524"
"5956" "J9VEX1" "CNAG_00492"
"5957" "J9VJB1" "CNAG_07805"
"5958" "J9VY21" "CNAG_04704"
"5959" "J9VXX5" "CNAG_04763"
"5960" "J9VHN6" "CNAG_02775"
"5961" "J9VX42" "CNAG_01749"
"5962" "J9VJE7" "CNAG_00599"
"5963" "J9VKU1" "CNAG_03723"
"5964" "J9VKY7" "CNAG_07329"
"5965" "J9W190" "CNAG_05335"
"5966" "J9VG40" "CNAG_06726"
"5967" "J9VZY6" "CNAG_07886"
"5968" "J9VMX8" "CNAG_07657"
"5969" "J9W260" "CNAG_02009"
"5970" "J9VKX9" "CNAG_07319"
"5971" "J9VX67" "CNAG_05622"
"5972" "J9VUN1" "CNAG_04395"
"5973" "J9VNI8" "CNAG_07669"
"5974" "J9VIN4" "CNAG_07804"
"5975" "J9VIZ7" "CNAG_03876"
"5976" "J9VVT6" "CNAG_06142"
"5977" "J9W0S8" "CNAG_06326"
"5978" "J9VUU4" "CNAG_04466"
"5979" "J9W1R2" "CNAG_01840"
"5980" "J9VM91" "CNAG_07646"
"5981" "J9VQK0" "CNAG_02123"
"5982" "J9VN42" "CNAG_02147"
"5983" "J9VG42" "CNAG_07464"
"5984" "J9W1P4" "CNAG_01819"
"5985" "J9VFY8" "CNAG_03780"
"5986" "J9VMT7" "CNAG_02265"
"5987" "J9VEW7" "CNAG_00486"
"5988" "J9VGQ8" "CNAG_03832"
"5989" "J9VJA9" "CNAG_03991"
"5990" "J9VJM6" "CNAG_07816"
"5991" "J9VYK4" "CNAG_03588"
"5992" "J9VSE6" "CNAG_02303"
"5993" "J9VIT0" "CNAG_03820"
"5994" "J9VJT9" "CNAG_00744"
"5995" "J9VK19" "CNAG_02905"
"5996" "J9VP83" "CNAG_00884"
"5997" "J9VQJ9" "CNAG_03307"
"5998" "J9VWS3" "CNAG_04333"
"5999" "J9VVB9" "CNAG_06155"
"6000" "J9VL17" "CNAG_06882"
"6001" "J9VNY3" "CNAG_05060"
"6002" "T2BPW4" "CNAG_08011"
"6003" "J9VZ68" "CNAG_04299"
"6004" "J9W1T1" "CNAG_05523"
"6005" "J9VMX2" "CNAG_02773"
"6006" "J9VIX1" "CNAG_05112"
"6007" "T2BNJ5" "CNAG_06821"
"6008" "T2BPR8" "CNAG_01793"
"6009" "J9VJF6" "CNAG_04046"
"6010" "J9VXY6" "CNAG_04750"
"6011" "J9VQJ5" "CNAG_03302"
"6012" "J9VVV2" "CNAG_06550"
"6013" "T2BNZ3" "CNAG_08027"
"6014" "J9VJ59" "CNAG_04998"
"6015" "J9VQF2" "CNAG_02787"
"6016" "T2BNK4" "CNAG_08014"
"6017" "J9VFR6" "CNAG_00777"
"6018" "J9VPQ9" "CNAG_02997"
"6019" "J9VG07" "CNAG_03806"
"6020" "J9VHC9" "CNAG_04078"
"6021" "J9VUY9" "CNAG_02307"
"6022" "J9VW30" "CNAG_06595"
"6023" "J9VKU6" "CNAG_01274"
"6024" "J9VJG0" "CNAG_04051"
"6025" "J9VM28" "CNAG_05221"
"6026" "J9VU60" "CNAG_01769"
"6027" "T2BN97" "CNAG_02703"
"6028" "J9VEQ8" "CNAG_00702"
"6029" "T2BP39" "CNAG_02484"
"6030" "J9VGE9" "CNAG_00258"
"6031" "J9VRV2" "CNAG_05822"
"6032" "J9VE23" "CNAG_00146"
"6033" "J9VVK9" "CNAG_06074"
"6034" "J9VFT4" "CNAG_00802"
"6035" "J9VMA6" "CNAG_02213"
"6036" "J9VMQ0" "CNAG_00814"
"6037" "J9VHL7" "CNAG_03004"
"6038" "J9VIQ1" "CNAG_00315"
"6039" "J9VRI9" "CNAG_04341"
"6040" "J9VJV9" "CNAG_07506"
"6041" "J9VGY3" "CNAG_03898"
"6042" "J9VI90" "CNAG_03618"
"6043" "J9VPS9" "CNAG_03236"
"6044" "J9VQ98" "CNAG_03176"
"6045" "J9VS88" "CNAG_04397"
"6046" "J9VMY6" "CNAG_06750"
"6047" "J9VMJ1" "CNAG_02867"
"6048" "J9VTU8" "CNAG_01663"
"6049" "J9VU63" "CNAG_04194"
"6050" "J9VJH7" "CNAG_06867"
"6051" "J9VV86" "CNAG_03279"
"6052" "J9VUK0" "CNAG_05978"
"6053" "J9VIH6" "CNAG_04992"
"6054" "J9VQ64" "CNAG_02848"
"6055" "T2BPH0" "CNAG_04437"
"6056" "J9VYH1" "CNAG_01493"
"6057" "J9VVF0" "CNAG_03369"
"6058" "J9W462" "CNAG_05592"
"6059" "J9W1X3" "CNAG_05577"
"6060" "J9VE09" "CNAG_00399"
"6061" "J9VRL2" "CNAG_05090"
"6062" "J9VYE7" "CNAG_01467"
"6063" "J9W309" "CNAG_06310"
"6064" "J9VSE4" "CNAG_07401"
"6065" "J9VGB4" "CNAG_03678"
"6066" "J9VKZ4" "CNAG_01258"
"6067" "J9W1Z9" "CNAG_05614"
"6068" "J9VWM3" "CNAG_04264"
"6069" "T2BPU2" "CNAG_06050"
"6070" "T2BNG3" "CNAG_08007"
"6071" "J9VY98" "CNAG_04596"
"6072" "J9VKE1" "CNAG_01222"
"6073" "J9VNP8" "CNAG_05772"
"6074" "J9VQ21" "CNAG_03342"
"6075" "J9VL46" "CNAG_06915"
"6076" "J9VH94" "CNAG_02915"
"6077" "J9VMR0" "CNAG_02299"
"6078" "J9VVK1" "CNAG_06253"
"6079" "J9VXU5" "CNAG_06003"
"6080" "J9VNA5" "CNAG_02603"
"6081" "J9W316" "CNAG_06317"
"6082" "J9W358" "CNAG_06377"
"6083" "T2BMH9" "CNAG_00936"
"6084" "J9VZE7" "CNAG_01828"
"6085" "J9VI99" "CNAG_07318"
"6086" "J9VMB6" "CNAG_02948"
"6087" "J9VP11" "CNAG_05902"
"6088" "J9VQW1" "CNAG_02024"
"6089" "T2BMK2" "CNAG_02527"
"6090" "T2BNY4" "CNAG_02253"
"6091" "J9W0L8" "CNAG_04619"
"6092" "J9VWW2" "CNAG_07884"
"6093" "J9VP27" "CNAG_03920"
"6094" "T2BQU2" "CNAG_03863"
"6095" "J9VLE9" "CNAG_02521"
"6096" "J9VYP7" "CNAG_06318"
"6097" "J9W0H1" "CNAG_07914"
"6098" "J9VQ87" "CNAG_02823"
"6099" "J9VP34" "CNAG_00933"
"6100" "J9VY81" "CNAG_04626"
"6101" "T2BN59" "CNAG_04442"
"6102" "J9VR42" "CNAG_04167"
"6103" "J9VSU1" "CNAG_04711"
"6104" "J9VVT1" "CNAG_06137"
"6105" "J9W255" "CNAG_02004"
"6106" "J9VQN6" "CNAG_01252"
"6107" "J9VGZ2" "CNAG_00510"
"6108" "J9VSI0" "CNAG_02259"
"6109" "J9VXJ8" "CNAG_03178"
"6110" "J9VTZ3" "CNAG_01533"
"6111" "T2BQB2" "CNAG_00400"
"6112" "J9VFH9" "CNAG_03603"
"6113" "J9VGU4" "CNAG_03868"
"6114" "J9VU66" "CNAG_04199"
"6115" "J9VS43" "CNAG_04352"
"6116" "J9VNM8" "CNAG_03793"
"6117" "T2BNW1" "CNAG_02528"
"6118" "J9VWJ5" "CNAG_06390"
"6119" "J9VFA7" "CNAG_00649"
"6120" "J9VNK1" "CNAG_06927"
"6121" "J9VE55" "CNAG_00177"
"6122" "J9VS70" "CNAG_05290"
"6123" "J9VWU7" "CNAG_04363"
"6124" "J9VX90" "CNAG_04520"
"6125" "J9VY09" "CNAG_03375"
"6126" "J9VTD2" "CNAG_01183"
"6127" "J9VQD3" "CNAG_02189"
"6128" "J9VM19" "CNAG_05201"
"6129" "J9VMM0" "CNAG_01448"
"6130" "J9VRU7" "CNAG_05817"
"6131" "J9VE94" "CNAG_07332"
"6132" "J9VWJ4" "CNAG_04227"
"6133" "T2BNW3" "CNAG_02388"
"6134" "J9VJI2" "CNAG_04081"
"6135" "J9W205" "CNAG_01950"
"6136" "J9VLL4" "CNAG_02463"
"6137" "J9VM56" "CNAG_07822"
"6138" "J9VPA7" "CNAG_05144"
"6139" "J9W192" "CNAG_01640"
"6140" "J9W1A8" "CNAG_05353"
"6141" "J9W1V7" "CNAG_01889"
"6142" "J9VTK4" "CNAG_03526"
"6143" "J9VX87" "CNAG_03101"
"6144" "J9W1K0" "CNAG_07600"
"6145" "J9VI17" "CNAG_00118"
"6146" "J9VKU7" "CNAG_03728"
"6147" "J9VMJ6" "CNAG_02112"
"6148" "J9VQ34" "CNAG_03142"
"6149" "J9VKA2" "CNAG_06806"
"6150" "J9VLH4" "CNAG_00402"
"6151" "J9VPZ5" "CNAG_02917"
"6152" "J9VVZ3" "CNAG_04634"
"6153" "J9VUB9" "CNAG_02512"
"6154" "J9VCZ5" "CNAG_00004"
"6155" "J9VTY1" "CNAG_05746"
"6156" "J9VG62" "CNAG_03604"
"6157" "J9VS09" "CNAG_05225"
"6158" "J9VWD1" "CNAG_05360"
"6159" "J9VYJ4" "CNAG_06256"
"6160" "J9VNR6" "CNAG_03839"
"6161" "J9VRV9" "CNAG_04493"
"6162" "J9VVG3" "CNAG_03384"
"6163" "J9W118" "CNAG_06435"
"6164" "J9VNW3" "CNAG_05039"
"6165" "J9W004" "CNAG_06051"
"6166" "T2BNE8" "CNAG_05161"
"6167" "J9W2Z6" "CNAG_06290"
"6168" "J9VP80" "CNAG_05740"
"6169" "J9VJA7" "CNAG_05269"
"6170" "J9VMD2" "CNAG_00720"
"6171" "J9VV53" "CNAG_01943"
"6172" "J9VR87" "CNAG_04969"
"6173" "J9VFS2" "CNAG_03712"
"6174" "J9VLQ3" "CNAG_04014"
"6175" "J9VXS2" "CNAG_05637"
"6176" "J9VJB8" "CNAG_04001"
"6177" "J9VT16" "CNAG_03325"
"6178" "J9VEQ1" "CNAG_00395"
"6179" "J9VSL4" "CNAG_04546"
"6180" "J9VCZ8" "CNAG_00009"
"6181" "J9VJM2" "CNAG_06817"
"6182" "J9VJT8" "CNAG_02996"
"6183" "J9VNJ1" "CNAG_03759"
"6184" "J9VRQ7" "CNAG_05110"
"6185" "T2BQ90" "CNAG_05472"
"6186" "J9VEH4" "CNAG_00607"
"6187" "J9VHK8" "CNAG_00741"
"6188" "J9VHX4" "CNAG_02888"
"6189" "T2BPI2" "CNAG_07781"
"6190" "J9VUQ5" "CNAG_02414"
"6191" "J9VW00" "CNAG_06414"
"6192" "J9VSZ2" "CNAG_01302"
"6193" "J9VNJ9" "CNAG_01154"
"6194" "J9VQ76" "CNAG_03404"
"6195" "J9VYR8" "CNAG_06348"
"6196" "J9VI50" "CNAG_00147"
"6197" "T2BM04" "CNAG_07573"
"6198" "J9VWE8" "CNAG_06340"
"6199" "J9VYW3" "CNAG_04160"
"6200" "T2BQ68" "CNAG_00026"
"6201" "T2BPR6" "CNAG_08002"
"6202" "J9W273" "CNAG_06939"
"6203" "T2BQ34" "CNAG_05472"
"6204" "J9VM57" "CNAG_02269"
"6205" "J9VME5" "CNAG_02446"
"6206" "J9VQA5" "CNAG_03438"
"6207" "J9VQM6" "CNAG_03558"
"6208" "J9VKX0" "CNAG_03754"
"6209" "J9W1A3" "CNAG_05348"
"6210" "J9VS73" "CNAG_07843"
"6211" "J9VT70" "CNAG_04561"
"6212" "J9W2Q3" "CNAG_06168"
"6213" "J9VHY6" "CNAG_02878"
"6214" "J9VT26" "CNAG_03341"
"6215" "J9VKE4" "CNAG_06715"
"6216" "J9VJU8" "CNAG_02986"
"6217" "J9VVD0" "CNAG_06165"
"6218" "J9VIQ7" "CNAG_07351"
"6219" "J9VKF3" "CNAG_07434"
"6220" "J9VLA9" "CNAG_00320"
"6221" "J9VNU9" "CNAG_05833"
"6222" "J9VF51" "CNAG_00583"
"6223" "J9VPX1" "CNAG_02392"
"6224" "J9VUK3" "CNAG_01710"
"6225" "J9VMU2" "CNAG_02260"
"6226" "J9VW53" "CNAG_04122"
"6227" "J9VYS1" "CNAG_06353"
"6228" "J9W3G3" "CNAG_06505"
"6229" "J9W3H8" "CNAG_07043"
"6230" "J9VII9" "CNAG_02684"
"6231" "J9VVH2" "CNAG_04834"
"6232" "J9VKP4" "CNAG_01109"
"6233" "J9VLB6" "CNAG_01108"
"6234" "J9VPP3" "CNAG_05913"
"6235" "J9VUW2" "CNAG_01848"
"6236" "J9VHV0" "CNAG_00056"
"6237" "J9VH29" "CNAG_00550"
"6238" "J9W1E5" "CNAG_05396"
"6239" "T2BP96" "CNAG_03163"
"6240" "J9W0D4" "CNAG_06167"
"6241" "J9VMQ9" "CNAG_02052"
"6242" "J9VNL9" "CNAG_06563"
"6243" "J9VJ31" "CNAG_03901"
"6244" "J9VFS3" "CNAG_00787"
"6245" "J9VEC1" "CNAG_00535"
"6246" "J9VI31" "CNAG_06754"
"6247" "J9VSK7" "CNAG_04804"
"6248" "J9VSM7" "CNAG_07849"
"6249" "J9VT31" "CNAG_02035"
"6250" "J9W1T0" "CNAG_01860"
"6251" "J9VLU0" "CNAG_00902"
"6252" "J9VPK6" "CNAG_05874"
"6253" "J9VNX8" "CNAG_05055"
"6254" "T2BQK1" "CNAG_03680"
"6255" "J9VIF8" "CNAG_07474"
"6256" "J9VM11" "CNAG_03061"
"6257" "J9VX65" "CNAG_06944"
"6258" "T2BMF5" "CNAG_01060"
"6259" "T2BML3" "CNAG_02439"
"6260" "J9VHP1" "CNAG_02974"
"6261" "J9VKJ8" "CNAG_03636"
"6262" "J9VU04" "CNAG_07448"
"6263" "J9VES3" "CNAG_00717"
"6264" "J9VQS5" "CNAG_03396"
"6265" "J9VWV1" "CNAG_04368"
"6266" "J9VWZ5" "CNAG_05545"
"6267" "J9VGC7" "CNAG_00242"
"6268" "J9VN35" "CNAG_02157"
"6269" "J9VXC1" "CNAG_07785"
"6270" "J9VYP1" "CNAG_04114"
"6271" "J9VGN6" "CNAG_04052"
"6272" "J9VQ11" "CNAG_03331"
"6273" "J9VS92" "CNAG_07702"
"6274" "J9VWA0" "CNAG_01490"
"6275" "J9VE05" "CNAG_00394"
"6276" "J9VE31" "CNAG_00429"
"6277" "J9VGY7" "CNAG_03903"
"6278" "J9VIG9" "CNAG_02706"
"6279" "J9VFM5" "CNAG_03657"
"6280" "J9VJY4" "CNAG_02941"
"6281" "J9VM22" "CNAG_00615"
"6282" "T2BLZ8" "CNAG_07537"
"6283" "T2BPE6" "CNAG_04160"
"6284" "J9VV28" "CNAG_01917"
"6285" "J9VL45" "CNAG_03828"
"6286" "J9VMU4" "CNAG_01368"
"6287" "J9VHG2" "CNAG_00692"
"6288" "J9VUJ0" "CNAG_05968"
"6289" "J9VXF9" "CNAG_05498"
"6290" "J9VNG0" "CNAG_05679"
"6291" "J9VVT8" "CNAG_04707"
"6292" "J9VZ61" "CNAG_06517"
"6293" "J9VW40" "CNAG_06605"
"6294" "J9VI23" "CNAG_00123"
"6295" "J9VX91" "CNAG_05646"
"6296" "J9VZN3" "CNAG_01944"
"6297" "J9VUK5" "CNAG_04365"
"6298" "J9VFZ5" "CNAG_06786"
"6299" "J9VLR1" "CNAG_04024"
"6300" "J9VY66" "CNAG_04648"
"6301" "J9VWB5" "CNAG_01506"
"6302" "J9VU29" "CNAG_01573"
"6303" "J9VPU7" "CNAG_06838"
"6304" "J9VRZ2" "CNAG_04292"
"6305" "J9VSP7" "CNAG_03179"
"6306" "J9VLR9" "CNAG_00514"
"6307" "J9W134" "CNAG_06455"
"6308" "T2BP18" "CNAG_07982"
"6309" "J9VRY1" "CNAG_04278"
"6310" "J9VUJ7" "CNAG_01947"
"6311" "J9VXK1" "CNAG_05551"
"6312" "J9VNU0" "CNAG_05015"
"6313" "J9VWL9" "CNAG_05781"
"6314" "J9VE53" "CNAG_00455"
"6315" "J9VQY7" "CNAG_01132"
"6316" "J9VKI0" "CNAG_02771"
"6317" "J9W171" "CNAG_01620"
"6318" "J9W218" "CNAG_01965"
"6319" "J9VMZ4" "CNAG_06740"
"6320" "J9W0D0" "CNAG_06162"
"6321" "J9VVZ5" "CNAG_03572"
"6322" "J9VV12" "CNAG_03187"
"6323" "J9VPH3" "CNAG_05234"
"6324" "J9VLS2" "CNAG_02427"
"6325" "J9W2R1" "CNAG_06178"
"6326" "J9VVI6" "CNAG_03406"
"6327" "J9VZS9" "CNAG_05515"
"6328" "J9VG57" "CNAG_03600"
"6329" "J9VI98" "CNAG_03628"
"6330" "J9W0Z4" "CNAG_01530"
"6331" "J9VEK3" "CNAG_00639"
"6332" "J9VLS9" "CNAG_04049"
"6333" "J9VMD5" "CNAG_02178"
"6334" "J9VVW5" "CNAG_03539"
"6335" "J9VWH1" "CNAG_01561"
"6336" "T2BPR0" "CNAG_01753"
"6337" "J9VQW7" "CNAG_03434"
"6338" "J9VRG2" "CNAG_05040"
"6339" "J9W014" "CNAG_06065"
"6340" "J9VS96" "CNAG_04879"
"6341" "J9VV98" "CNAG_01994"
"6342" "J9VLA7" "CNAG_07798"
"6343" "J9VPV0" "CNAG_07508"
"6344" "J9VZC4" "CNAG_04364"
"6345" "J9VUA3" "CNAG_01826"
"6346" "J9VMK3" "CNAG_00760"
"6347" "J9VQ91" "CNAG_02237"
"6348" "J9VNF1" "CNAG_06880"
"6349" "J9VT92" "CNAG_01231"
"6350" "T2BN39" "CNAG_07997"
"6351" "T2BNB8" "CNAG_04725"
"6352" "J9VNX1" "CNAG_05049"
"6353" "J9VSK1" "CNAG_01443"
"6354" "J9VF41" "CNAG_00806"
"6355" "J9VLJ1" "CNAG_07806"
"6356" "J9VHM9" "CNAG_02989"
"6357" "J9VLL3" "CNAG_01004"
"6358" "J9VRX6" "CNAG_05170"
"6359" "J9VTU3" "CNAG_01657"
"6360" "J9VMP0" "CNAG_02072"
"6361" "J9W0B2" "CNAG_06152"
"6362" "J9VXF6" "CNAG_04901"
"6363" "J9W032" "CNAG_06087"
"6364" "J9VF40" "CNAG_00572"
"6365" "J9VF38" "CNAG_00801"
"6366" "T2BPF0" "CNAG_04205"
"6367" "J9VZW3" "CNAG_04909"
"6368" "J9VT68" "CNAG_04783"
"6369" "T2BP48" "CNAG_02302"
"6370" "J9VLI6" "CNAG_01029"
"6371" "J9W2B9" "CNAG_06031"
"6372" "J9VPI0" "CNAG_02501"
"6373" "J9VP38" "CNAG_03935"
"6374" "J9VLT3" "CNAG_04054"
"6375" "J9VJU6" "CNAG_05238"
"6376" "J9VKW8" "CNAG_01025"
"6377" "J9VMH1" "CNAG_02137"
"6378" "J9VVT7" "CNAG_06535"
"6379" "J9VWB4" "CNAG_07032"
"6380" "J9VIT6" "CNAG_03825"
"6381" "J9VVU0" "CNAG_06339"
"6382" "J9VG66" "CNAG_03609"
"6383" "J9VZC9" "CNAG_04369"
"6384" "J9VSA6" "CNAG_02350"
"6385" "J9VTE6" "CNAG_03466"
"6386" "J9VVY6" "CNAG_06161"
"6387" "J9VX49" "CNAG_05604"
"6388" "J9VHZ4" "CNAG_00097"
"6389" "J9VLI0" "CNAG_03924"
"6390" "J9VPC6" "CNAG_05164"
"6391" "J9VZH0" "CNAG_01859"
"6392" "T2BPW2" "CNAG_06185"
"6393" "J9VFX6" "CNAG_07388"
"6394" "J9VG60" "CNAG_03867"
"6395" "J9VJJ4" "CNAG_04096"
"6396" "J9VKQ0" "CNAG_02690"
"6397" "J9VWA1" "CNAG_06288"
"6398" "J9VSJ8" "CNAG_04814"
"6399" "J9VTR6" "CNAG_06697"
"6400" "J9VW96" "CNAG_07946"
"6401" "J9VL05" "CNAG_00236"
"6402" "J9VIX3" "CNAG_00401"
"6403" "J9VGY8" "CNAG_00505"
"6404" "J9W3S6" "CNAG_05437"
"6405" "J9VP40" "CNAG_00928"
"6406" "J9VRC4" "CNAG_05005"
"6407" "J9VSP4" "CNAG_02176"
"6408" "J9VWF2" "CNAG_05380"
"6409" "J9VX96" "CNAG_01815"
"6410" "J9VEB5" "CNAG_00234"
"6411" "J9VF25" "CNAG_00557"
"6412" "J9VMF7" "CNAG_07400"
"6413" "J9VPA9" "CNAG_05768"
"6414" "J9VR07" "CNAG_06556"
"6415" "J9VUZ6" "CNAG_06073"
"6416" "J9VMI2" "CNAG_06821"
"6417" "J9VYT8" "CNAG_07759"
"6418" "J9VWH2" "CNAG_04202"
"6419" "J9VHV5" "CNAG_00061"
"6420" "J9VJH4" "CNAG_04071"
"6421" "J9VR69" "CNAG_04200"
"6422" "J9VUG6" "CNAG_04315"
"6423" "J9VHQ9" "CNAG_02738"
"6424" "J9VZM2" "CNAG_07777"
"6425" "J9VHU8" "CNAG_02689"
"6426" "J9VMS1" "CNAG_02284"
"6427" "J9VHE0" "CNAG_00667"
"6428" "J9VXT9" "CNAG_05998"
"6429" "J9VRX9" "CNAG_05847"
"6430" "J9VTD7" "CNAG_03456"
"6431" "J9VTZ9" "CNAG_01693"
"6432" "J9VI48" "CNAG_02580"
"6433" "J9VZI0" "CNAG_01868"
"6434" "T2BNJ0" "CNAG_06840"
"6435" "J9VLA8" "CNAG_01118"
"6436" "J9VXC8" "CNAG_01861"
"6437" "J9VHS5" "CNAG_00790"
"6438" "J9VSI4" "CNAG_06980"
"6439" "J9VWI0" "CNAG_04211"
"6440" "J9VG67" "CNAG_07325"
"6441" "J9VS28" "CNAG_05901"
"6442" "J9VSY6" "CNAG_03286"
